ProductID,ProductName,Brand,Category,CPUBrand,CPUFamily,GPUType,GPUModel,RamCapacity,RamType,StorageCapacity,StorageType,DisplaySize,DisplayResolution,DisplayRefreshRate,OSFamily,DesignWeight,IsAiLaptop,IsAvailable
P0972,Laptop MSI Sword 16 HX B14VEKG-459VN,MSI,Office,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,,False,True
P0973,Laptop ASUS VivoBook S14 M3407GA-SF030W,Asus,Office,AMD,AMD Ryzen AI,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,True,True
P0974,MacBook Pro M5 Max 16 inch 2026 18CPU 32GPU 36GB 2TB,Apple,Creator,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,,Unified,2048.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,MacOS,2.14,True,True
P0975,Laptop Gigabyte Gaming A16 GA6H-CMHH2VN893SH,Gigabyte,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,,False,True
P0976,Laptop HP 250R G9 C40LJAT,HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P0977,Laptop HP Omnibook X Flip 14-FK0092AU BZ7P5PA,HP,Office,AMD,AMD Ryzen AI,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,Other,Windows,,True,True
P0978,Laptop HP Omnibook X Flip 14-FK0082AU BZ7N8PA,HP,Office,AMD,AMD Ryzen AI,Integrated,AMD Radeon,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,Other,Windows,,True,True
P0979,Laptop ASUS Gaming V16 V3607VH-RP025W,Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,,False,True
P0980,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB,Apple,Creator,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,24.0,Unified,512.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,MacOS,2.14,True,True
P0981,Laptop Lenovo LOQ 15ARP10E 83S0007AVN,Lenovo,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.38,False,True
P0982,Laptop HP 14-EP0220TU B73VWPA,HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,False,True
P0983,Laptop ASUS Vivobook S14 S3407VA-LY053W,Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,False,True
P0984,rog strix,Other,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,8.0,DDR4 / LPDDR4,,Other,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,,False,True
P0985,Laptop Lenovo IdeaPad Slim 3 16IRH10 83K20004VN,Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,48.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.73,False,True
P0986,Laptop ASUS Vivobook S14 S3407QA-SF043WS,Asus,Office,Qualcomm,Snapdragon (ARM),Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,True,True
P0987,Laptop HP 15-FD1289TU C2CV8PA,HP,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,True,True
P0988,Laptop ASUS TUF Gaming F16 FX608JHR-RV037W,Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.2,False,True
P0989,Laptop MSI Katana 15 B13VEK-2256VN,MSI,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.4,False,True
P0990,Laptop ASUS ZenBook 14 UX3405CA-ST648W,Asus,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.2,True,True
P0991,Laptop Gaming Acer Nitro 5 AN515-58-5193,Acer,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.1,False,True
P0992,Laptop HP Omnibook 5 16-AG1068AU BZ7T0PA,HP,Office,AMD,AMD Ryzen AI,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,True,True
P0993,Laptop LG Gram 2024 2in1 14T90S-G.AH55A5,Other,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,Other,Windows,,True,True
P0994,Laptop Samsung Galaxy Chromebook Go XE310XDA-KA1VN,Other,Office,Intel,Other,Integrated,Intel Arc / Integrated,,DDR4 / LPDDR4,,SSD,"13"" - 14.5""",Other,60 - 90,Windows,,False,True
P0995,Laptop HP Pavilion X360 14-EK0134TU 7C0P8PA,HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.5,False,True
P0996,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB Sạc 96W,Apple,Creator,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,24.0,Unified,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,True,True
P0997,Laptop MSI Crosshair 16 HX AI D2XWFKG-078VN,MSI,Creator,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,Other,Windows,,True,True
P0998,Laptop gaming Acer Nitro 5 AN515-45-R9SC,Acer,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,8.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.1,False,True
P0999,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,Apple,Office,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,16.0,Unified,512.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,MacOS,1.23,True,True
P1000,Laptop ASUS Zenbook A14 UX3407QA-QD299WS,Asus,Office,Qualcomm,Snapdragon (ARM),Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,120 - 165,Windows,1.2,True,True
P1001,Laptop ASUS Vivobook Slate T3300,Asus,Office,Intel,Other,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,256.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,False,True
P1002,Laptop HP 250R G9 AX3C7AT,HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,256.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P1003,Laptop ASUS Vivobook 14 X1404VA-EB509W,Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,False,True
P1004,Laptop ASUS Vivobook S16 S3607QA-SH040WS,Asus,Office,Qualcomm,Snapdragon (ARM),Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,True,True
P1005,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB Sạc 70W,Apple,Office,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,16.0,Unified,256.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,MacOS,1.23,True,True
P1006,Laptop Lenovo V15 G4 IRU 83A100PMVN,Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,32.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P1007,Laptop MSI Katana 15 B13VFK-676VN,MSI,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.4,False,True
P1008,Laptop ASUS TUF Gaming F15 FX506HC-HN144W,Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.3,False,True
P1009,Laptop MSI Cyborg 15 A13VEK-2089VN,MSI,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.98,False,True
P1010,Laptop Lenovo LOQ 15IRX9 83DV01ALVN,Lenovo,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.38,False,True
P1011,Laptop Dell 15 DC15250 H5YXJ,Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P1012,Laptop Dell 16 DC16251 DC6C7557W1,Dell,Office,Intel,Intel Core,Dedicated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,,False,True
P1013,Laptop Lenovo ThinkPad X9-15 Gen 1 Aura Edition 21Q60050VN,Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.4,True,True
P1014,Laptop Lenovo Gaming Legion 5 15ACH6H 82JU00DGVN,Lenovo,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,8.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.9,False,True
P1015,Laptop Dell 15 DC15255 G8MK9,Dell,Office,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P1016,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W,Apple,Office,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,16.0,Unified,256.0,SSD,"15.6"" - 16.0""",2K - 3K,60 - 90,MacOS,1.51,True,True
P1017,Laptop Dell 15 DC15250 71084747,Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P1018,Laptop Lenovo V14 G4 IRU 83A000BGVN,Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,32.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,False,True
P1019,Laptop HP Victus 15-FB3116AX BX8U4PA,HP,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.29,False,True
P1020,Laptop ASUS ROG Strix G16 G615LR-S5289W,Asus,Gaming,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.65,True,True
P1021,Laptop Lenovo V14 G3 IAP 82TS00AYVN,Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,32.0,DDR4 / LPDDR4,256.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,False,True
P1022,Laptop Lenovo Yoga Slim 7 14ILL10 83JX0081VN,Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,1.39,True,True
P1023,Laptop Lenovo IdeaPad Slim 3 15IRH10 83K1000GVN,Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.62,False,True
P1024,Laptop MSI Vector 16 HX AI A2XWHG-010VN,MSI,Office,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,Other,Windows,,True,True
P1025,Laptop Dell 15 DC15250 3G7T0,Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P1026,Laptop Dell 16 DC16250 71076092,Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P1027,Laptop Lenovo LOQ Essential 15IRX11 83SC003RVN,Lenovo,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.38,False,True
P1028,Laptop Lenovo IdeaPad Slim 5 14IRH10 83HR0001VN,Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,False,True
P1029,Laptop Dell Latitude 3450 L3450-1335U-16512W-UMC,Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.5,False,True
P1030,Laptop Lenovo ThinkPad L16 Gen 2 21SA000FVA,Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.81,True,True
P1031,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K00008VN,Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,False,True
P1032,Laptop HP Pavilion 15-EG3111TU 8U6L8PA,HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.69,False,True
P1033,Laptop Acer Aspire Lite 16 Gen 2 AL16-52P-572A,Acer,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,False,True
P1034,Laptop Lenovo V14 G4 IRU 83A00012VN,Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,32.0,DDR4 / LPDDR4,512.0,Other,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,False,True
P1035,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 512GB Nano,Apple,Creator,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,24.0,Unified,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,True,True
P1036,Laptop Lenovo LOQ 15IAX9E 83LK0079VN,Lenovo,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.38,False,True
P1037,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 1TB Sạc 140W,Apple,Creator,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,24.0,Unified,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,MacOS,2.14,True,True
P1038,Laptop ASUS Gaming ROG Zephyrus G15 Ryzen 9 Ram 16Gb 240Hz,Asus,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.3,False,True
P1039,Laptop Dell 14 DC14255 R7165W11SLU,Dell,Office,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,False,True
P1040,Laptop ASUS Vivobook S16 S3607CA-SH083WS,Asus,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,True,True
P1041,Laptop Lenovo Yoga Slim 7 14ILL10 83JX0086VN,Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,1.39,True,True
P1042,Laptop Acer Gaming Nitro ProPanel ANV16S-41-R337,Acer,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.1,False,True
P1043,Laptop ASUS Vivobook 15 X1504VA-BQ165W,Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,32.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,False,True
P1044,MacBook Pro 14 M5 10CPU 10GPU 32GB 512GB Nano,Apple,Creator,Intel,Apple M-Series,Integrated,Intel Arc / Integrated,32.0,Unified,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,True,True
P1045,Laptop MSI Venture 14 AI A1MG-005VN,MSI,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,,True,True
P1046,Laptop ASUS Gaming ROG Strix G512-IAL013T,Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.3,False,True
P1047,Laptop HP 250 G10 B73TQAT,HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P1048,Laptop Lenovo ThinkPad X1 Carbon Gen 13 Aura Edition 21NS008HVN,Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.34,True,True
P1049,Laptop Dell Inspiron 15 3530 P16WD2,Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.66,False,True
P1050,MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB Nano,Apple,Creator,Intel,Apple M-Series,Integrated,Intel Arc / Integrated,24.0,Unified,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,True,True
P1051,Laptop Lenovo IdeaPad Slim 3 15ARP10 83K700EVVN,Lenovo,Office,AMD,AMD Ryzen,Integrated,AMD Radeon,48.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.62,False,True
P1052,Laptop ASUS Vivobook 14 X1404ZA-NK386W,Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,False,True
P1053,Laptop MSI Prestige 16 AI+ Evo B2VMG-016VN,MSI,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",4K,60 - 90,Windows,1.5,True,True
P1054,Laptop ASUS VivoBook Go 14 E1404FA-NK177W,Asus,Office,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,False,True
P1055,Laptop ASUS Vivobook 16X K3605VC-RP491W,Asus,Office,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.8,False,True
P1056,Laptop Dell 15 DC15255 HV1N4,Dell,Office,AMD,AMD Ryzen,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P1057,Laptop MSI Cyborg 15 A13UC-2082VN,MSI,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.98,False,True
P1058,Laptop ASUS Vivobook S14 M3407KA-SF034WS,Asus,Office,AMD,AMD Ryzen AI,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,True,True
P1059,Laptop ASUS VivoBook 14 X409MA-BV260T,Asus,Office,Intel,Other,Integrated,Intel Arc / Integrated,,DDR4 / LPDDR4,256.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,False,True
P1060,Laptop HP 15-FD0306TU A2NL7PA,HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,256.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P1061,Laptop ASUS Gaming V16 V3607VH-RP024W,Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,,False,True
P1062,MacBook Air M4,Apple,Office,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,16.0,Unified,256.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,MacOS,1.23,True,True
P1063,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB,Apple,Creator,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,24.0,Unified,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,True,True
P1064,Laptop Acer Aspire Lite 16 GEN 2 AL16-52P-76DU,Acer,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,False,True
P1065,Laptop ASUS Zenbook DUO UX8406MA-PZ142W,Asus,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.2,True,True
P1066,MacBook Pro 14 M4 Max 14CPU 32GPU 36GB 1TB Nano,Apple,Creator,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,,Unified,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,True,True
P1067,Laptop ASUS ROG Zephyrus G14 GA403WW-QS145WS,Asus,Gaming,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,2048.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.5,True,True
P1068,Laptop MSI Modern 14 F13MG-466VN,MSI,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,48.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.5,False,True
P1069,Laptop Acer Aspire Go 15 AG15-51P-3151,Acer,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,False,True
P1070,Laptop Dell 15 DC15250 KR0N9,Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,Other,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P1071,Laptop Lenovo LOQ 15ARP9 83JC00M3VN,Lenovo,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.38,False,True
P1072,Laptop ASUS VivoBook 15 M1502NAQ-BQ021W,Asus,Office,AMD,AMD Ryzen,Integrated,AMD Radeon,32.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,False,True
P1073,Laptop ASUS ROG Zephyrus G14 GA403WR-QS156WS,Asus,Gaming,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.5,True,True
P1074,Laptop HP 245 G10 B8PF8AT,HP,Office,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR4 / LPDDR4,256.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,False,True
P1075,Macbook Pro 14 M3 Pro 18GB - 512GB,Apple,Creator,Apple,Apple M-Series,Integrated,Intel Arc / Integrated,,Unified,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,True,True
P1076,Laptop ASUS Vivobook S16 S3607CA-SH082WS,Asus,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,True,True
P1077,Laptop ASUS Vivobook S 14 FLIP TP3402VA-LZ632W,Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,32.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,False,True
